customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies
5930-GBIWP,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
9995-HOTOH,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2988-PLAHS,Yes,No,Yes,No,No,Yes,No,Yes,Yes
8883-ANODQ,Yes,Yes,Yes,No,Yes,Yes,No,No,No
5980-BDHPY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9469-WEJBT,Yes,No,Yes,No,No,Yes,Yes,No,Yes
2851-MMUTZ,Yes,No,Yes,No,Yes,No,Yes,No,No
8189-HBVRW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
1171-TYKUR,Yes,Yes,No,No,No,No,No,No,No
1219-NNDDO,Yes,Yes,Yes,No,No,No,No,No,No
5405-ZMYXQ,Yes,Yes,Yes,No,No,No,No,No,No
3283-WCWXT,Yes,Yes,No,No,No,No,No,No,No
4422-QVIJA,Yes,Yes,Yes,No,No,No,No,No,No
0274-JKUJR,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5740-YHGTW,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
0727-BNRLG,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
6435-SRWBJ,Yes,Yes,Yes,No,No,Yes,Yes,No,No
1702-CCFNJ,Yes,Yes,Yes,No,Yes,No,Yes,No,No
0404-AHASP,Yes,No,No,No,No,No,No,No,No
7279-NMVJC,Yes,No,No,No,No,No,No,No,No
9060-HJJRW,No,No,Yes,No,Yes,Yes,No,Yes,Yes
8226-BXGES,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2040-XBAVJ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1222-KJNZD,Yes,No,No,No,No,No,No,No,No
8763-KIAFH,Yes,No,No,No,No,No,No,No,No
3055-VTCGS,Yes,No,Yes,No,No,Yes,No,No,Yes
7416-CKTEP,Yes,No,No,No,No,No,No,No,No
2348-KCJLT,Yes,No,Yes,Yes,Yes,Yes,No,No,No
8401-EMUWF,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
7492-TAFJD,No,No,Yes,Yes,Yes,Yes,No,No,No
2085-BOJKI,Yes,No,Yes,No,No,Yes,No,Yes,Yes
6701-DHKWQ,No,No,Yes,No,Yes,Yes,Yes,Yes,No
1839-UMACK,Yes,Yes,No,No,No,No,No,No,No
3030-YDNRM,Yes,Yes,Yes,No,No,No,No,No,No
8286-AFUYI,Yes,No,Yes,Yes,No,No,No,No,No
8356-WUAOJ,Yes,No,Yes,No,No,No,No,No,No
6959-GQEGV,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
3173-WSSUE,Yes,No,No,No,No,No,No,No,No
7940-UQQUG,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
9938-PRCVK,Yes,No,No,No,No,No,No,No,No
0973-KYVNF,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
5129-HHMZC,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
7873-CVMAW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9281-PKKZE,No,No,Yes,No,No,No,No,Yes,Yes
3638-VBZTA,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
7459-IMVYU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5777-ZPQNC,Yes,No,No,No,No,No,No,No,No
3318-NMQXL,Yes,No,Yes,No,No,No,No,Yes,Yes
2361-FJWNO,No,No,Yes,No,Yes,No,Yes,No,No
6637-KYRCV,No,No,Yes,No,Yes,No,No,No,No
7696-CFTAT,Yes,No,No,No,No,No,No,No,No
2123-VSCOT,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No
1964-SVLEA,Yes,No,No,No,No,No,No,No,No
8229-BUJHX,Yes,No,No,No,No,No,No,No,No
5504-WSIUR,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
8466-PZBLH,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
3737-XBQDD,Yes,Yes,Yes,No,Yes,Yes,No,No,No
5846-QFDFI,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
9675-ICXCT,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
0602-DDUML,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
2208-MPXIO,Yes,No,No,No,No,No,No,No,No
3365-SAIGS,Yes,No,Yes,No,Yes,No,No,Yes,No
7328-OWMOM,Yes,No,No,No,No,No,No,No,No
8272-ONJLV,Yes,No,Yes,No,No,Yes,No,Yes,Yes
4452-ROHMO,Yes,No,No,No,No,No,No,No,No
3090-LETTY,Yes,Yes,Yes,Yes,Yes,No,No,No,No
5349-AZPEW,No,No,Yes,No,No,No,No,No,No
7519-JTWQH,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
8543-MSDMF,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
0744-BIKKF,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5248-KWLAR,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7996-MHXLW,Yes,Yes,No,No,No,No,No,No,No
3392-EHMNK,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
7228-PAQPD,Yes,No,Yes,No,No,No,Yes,No,Yes
8087-LGYHQ,Yes,No,Yes,No,No,Yes,No,Yes,Yes
6227-FBDXH,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
9779-DPNEJ,Yes,No,Yes,No,No,No,No,No,Yes
8819-IMISP,Yes,Yes,Yes,No,Yes,No,No,No,No
1163-ONYEY,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
6082-OQFBA,Yes,No,No,No,No,No,No,No,No
1379-FRVEB,Yes,Yes,Yes,No,Yes,No,No,Yes,No
8612-GXIDD,Yes,Yes,No,No,No,No,No,No,No
8160-HOWOX,Yes,No,Yes,No,No,No,No,Yes,Yes
1763-WQFUK,Yes,No,Yes,No,No,No,Yes,No,No
2560-WBWXF,Yes,Yes,No,No,No,No,No,No,No
8007-YYPWD,Yes,Yes,No,No,No,No,No,No,No
2038-OEQZH,Yes,No,Yes,No,No,Yes,No,No,Yes
1136-XGEQU,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
8879-XUAHX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3689-MOZGR,No,No,Yes,No,No,No,Yes,No,No
9798-DRYDS,Yes,Yes,Yes,No,No,Yes,Yes,No,No
7951-VRDVK,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4312-GVYNH,No,No,Yes,Yes,No,Yes,Yes,No,Yes
8619-IJNDK,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
1153-GNOLC,No,No,Yes,No,Yes,No,No,Yes,No
6479-SZPLM,Yes,No,No,No,No,No,No,No,No
4500-HKANN,Yes,Yes,Yes,No,Yes,No,Yes,No,No
1393-IMKZG,Yes,No,Yes,No,No,No,Yes,Yes,Yes
0829-DDVLK,Yes,No,No,No,No,No,No,No,No
9150-HEPMB,Yes,No,Yes,Yes,No,Yes,No,No,No
9030-QGZNL,Yes,No,No,No,No,No,No,No,No
7176-WRTNX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7205-BAIAD,Yes,No,No,No,No,No,No,No,No
8963-JLGJT,Yes,No,Yes,Yes,No,Yes,No,No,No
6670-MFRPK,Yes,Yes,Yes,No,No,Yes,No,No,No
4813-HQMGZ,Yes,Yes,Yes,No,No,No,Yes,No,Yes
8402-EIVQS,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes
4947-DSMXK,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
4967-WPNCF,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8499-BRXTD,Yes,No,No,No,No,No,No,No,No
9154-QDGTH,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1306-RPWXZ,Yes,No,No,No,No,No,No,No,No
4277-BWBML,Yes,No,No,No,No,No,No,No,No
1552-AAGRX,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
7874-ECPQJ,Yes,No,No,No,No,No,No,No,No
2683-JXWQQ,No,No,Yes,Yes,No,Yes,No,No,No
9755-JHNMN,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
9424-CMPOG,Yes,No,No,No,No,No,No,No,No
9251-WNSOD,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
6650-BWFRT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6993-YGFJV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2712-SYWAY,Yes,Yes,No,No,No,No,No,No,No
5498-IBWPI,Yes,No,Yes,No,No,No,Yes,No,No
7649-PHJVR,Yes,No,No,No,No,No,No,No,No
5156-UMKOW,No,No,Yes,No,Yes,No,No,No,No
8231-BSWXX,Yes,Yes,Yes,No,Yes,No,No,No,No
6619-RPLQZ,Yes,No,No,No,No,No,No,No,No
7021-XSNYE,No,No,Yes,Yes,No,Yes,Yes,No,Yes
4307-KWMXE,No,No,Yes,No,Yes,No,Yes,No,No
1465-WCZVT,Yes,No,No,No,No,No,No,No,No
7602-MVRMB,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
7706-YLMQA,Yes,No,No,No,No,No,No,No,No
4716-MRVEN,Yes,No,No,No,No,No,No,No,No
2143-LJULT,Yes,Yes,No,No,No,No,No,No,No
5630-IXDXV,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1088-AUUZZ,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
1032-MAELW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1134-YWTYF,Yes,No,Yes,No,Yes,No,Yes,No,No
9405-GPBBG,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
0661-KBKPA,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
7758-UJWYS,No,No,Yes,No,No,No,Yes,Yes,No
7055-JCGNI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4826-DXMUP,Yes,No,Yes,No,No,No,Yes,Yes,Yes
0188-GWFLE,Yes,No,No,No,No,No,No,No,No
1849-RJYIG,Yes,No,Yes,Yes,No,No,No,Yes,No
4061-UKJWL,Yes,No,Yes,No,No,No,No,No,No
0277-ORXQS,No,No,Yes,No,No,No,Yes,Yes,Yes
5186-PEIZU,Yes,No,No,No,No,No,No,No,No
1074-AMIOH,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
0380-ZCSBI,Yes,No,No,No,No,No,No,No,No
5849-ASHZJ,Yes,No,No,No,No,No,No,No,No
6384-VMJHP,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
6481-ESCNL,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
7799-DSEWS,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
4837-QUSFT,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
8562-GHPPI,Yes,No,No,No,No,No,No,No,No
5609-IMCGG,Yes,Yes,Yes,Yes,No,Yes,No,No,No
4328-VUFWD,Yes,No,Yes,No,No,No,Yes,No,Yes
8454-AATJP,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4531-AUZNK,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
4191-XOVOM,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
7026-YMSBE,Yes,No,No,No,No,No,No,No,No
7629-WIXZF,Yes,No,Yes,Yes,No,No,No,No,Yes
6461-SZMCV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2346-DJQTB,No,No,Yes,No,No,No,No,No,No
1942-OQFRW,Yes,No,Yes,No,No,No,No,No,No
9640-ZSLDC,Yes,No,Yes,No,No,Yes,No,No,Yes
3594-BDSOA,Yes,No,No,No,No,No,No,No,No
6838-YAUVY,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
0484-JPBRU,Yes,Yes,No,No,No,No,No,No,No
4636-TVXVG,Yes,No,No,No,No,No,No,No,No
4236-UJPWO,No,No,Yes,No,No,No,No,No,No
6402-SSEJG,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
4455-BFSPD,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
8295-FHIVV,Yes,No,No,No,No,No,No,No,No
9534-NSXEM,Yes,No,No,No,No,No,No,No,No
6584-VQMYT,Yes,No,Yes,Yes,Yes,No,No,No,No
1017-FBQMM,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
7599-NTMDP,No,No,Yes,Yes,Yes,No,Yes,Yes,No
1575-KRZZE,Yes,No,Yes,Yes,Yes,No,No,No,No
3251-YMVWZ,Yes,Yes,No,No,No,No,No,No,No
8857-CUPFQ,Yes,No,No,No,No,No,No,No,No
7610-TVOPG,Yes,Yes,No,No,No,No,No,No,No
0635-WKOLD,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
4518-FZBSX,Yes,No,No,No,No,No,No,No,No
6988-CJEYV,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
5465-BUBFA,Yes,No,No,No,No,No,No,No,No
6985-HAYWX,Yes,Yes,Yes,No,Yes,No,No,No,No
7508-KBIMB,Yes,No,Yes,Yes,No,Yes,No,No,No
5485-ITNPC,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8922-NPKBJ,Yes,No,No,No,No,No,No,No,No
2740-TVLFN,Yes,Yes,Yes,No,No,No,No,No,No
4146-SVFUD,Yes,No,Yes,No,No,No,No,No,No
1564-HJUVY,Yes,No,Yes,No,Yes,No,Yes,Yes,No
7517-LDMPS,Yes,No,Yes,No,Yes,No,No,No,Yes
8347-GDTMP,Yes,No,No,No,No,No,No,No,No
6746-WAUWT,Yes,No,No,No,No,No,No,No,No
9830-ECLEN,No,No,Yes,Yes,Yes,Yes,No,Yes,No
7446-SFAOA,Yes,No,No,No,No,No,No,No,No
8234-GSZYK,Yes,Yes,No,No,No,No,No,No,No
0953-LGOVU,No,No,Yes,No,Yes,No,Yes,No,No
4692-NNQRU,Yes,No,Yes,No,No,Yes,Yes,No,No
7742-MYPGI,Yes,No,Yes,No,No,No,Yes,No,No
4139-JPIAM,No,No,Yes,Yes,No,No,Yes,No,Yes
3352-ALMCK,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
6176-YJWAS,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
4526-EXKKN,Yes,Yes,No,No,No,No,No,No,No
5311-IHLEI,No,No,Yes,Yes,Yes,No,Yes,Yes,No
5131-PONJI,Yes,No,Yes,No,Yes,Yes,No,Yes,No
5260-UMPWX,Yes,No,No,No,No,No,No,No,No
4707-YNOQA,Yes,Yes,No,No,No,No,No,No,No
0258-NOKBL,Yes,No,Yes,No,Yes,Yes,No,No,Yes
3043-TYBNO,Yes,No,Yes,No,No,No,Yes,No,Yes
5906-BFOZT,Yes,No,No,No,No,No,No,No,No
5598-IKHQQ,Yes,Yes,No,No,No,No,No,No,No
2239-CFOUJ,Yes,No,No,No,No,No,No,No,No
4568-TTZRT,Yes,No,No,No,No,No,No,No,No
9513-DXHDA,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
2160-GPFXD,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
6377-KSLXC,Yes,No,No,No,No,No,No,No,No
8735-NBLWT,Yes,No,No,No,No,No,No,No,No
6651-RLGGM,Yes,Yes,No,No,No,No,No,No,No
5696-EXCYS,Yes,No,No,No,No,No,No,No,No
9114-AAFQH,Yes,No,Yes,No,Yes,Yes,No,No,Yes
8715-KKTFG,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
0263-FJTQO,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
7503-EPSZW,Yes,Yes,No,No,No,No,No,No,No
5133-POWUA,Yes,No,Yes,No,No,No,No,No,No
5569-IDSEY,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
3401-URHDA,Yes,Yes,Yes,Yes,No,No,Yes,No,No
8189-DUKMV,Yes,No,No,No,No,No,No,No,No
0315-LVCRK,Yes,No,Yes,No,No,Yes,No,No,Yes
7271-AJDTL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
2817-LVCPP,Yes,No,No,No,No,No,No,No,No
5056-FIMPT,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
4521-WFJAI,Yes,Yes,No,No,No,No,No,No,No
6692-YQHXC,Yes,No,Yes,No,No,No,No,No,No
2452-SNHFZ,Yes,No,Yes,Yes,No,No,No,No,No
7993-NQLJE,Yes,No,Yes,Yes,No,No,No,No,No
9099-FTUHS,Yes,Yes,Yes,Yes,No,No,No,No,No
6429-SHBCB,Yes,Yes,Yes,No,No,No,No,Yes,Yes
2603-HVKCG,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
5148-ORICT,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
4893-GYUJU,Yes,No,No,No,No,No,No,No,No
4578-PHJYZ,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
8908-SLFCJ,Yes,No,No,No,No,No,No,No,No
5044-XDPYX,Yes,Yes,No,No,No,No,No,No,No
3696-DFHHB,Yes,Yes,No,No,No,No,No,No,No
3810-DVDQQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8550-XSXUQ,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
3567-PQTSO,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
9938-EKRGF,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4825-XJGDM,No,No,Yes,Yes,Yes,Yes,Yes,No,No
3717-FDJFU,Yes,No,No,No,No,No,No,No,No
8853-TZDGH,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
7711-YIJWC,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5482-VXSXJ,Yes,No,Yes,No,Yes,No,No,Yes,Yes
2378-YIZKA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
0689-DSXGL,Yes,No,Yes,No,Yes,Yes,Yes,No,No
8902-ZEOVF,Yes,No,No,No,No,No,No,No,No
6778-EICRF,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
6064-PUPMC,Yes,No,Yes,Yes,No,No,Yes,No,No
7197-VOJMM,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
7075-BNDVQ,No,No,Yes,Yes,No,Yes,No,No,No
1403-LKLIK,Yes,No,No,No,No,No,No,No,No
4203-QGNZA,Yes,No,No,No,No,No,No,No,No
9494-BDNNC,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
1640-PLFMP,Yes,No,Yes,No,No,No,No,No,No
3623-FQBOX,Yes,No,No,No,No,No,No,No,No
1855-AGAWH,Yes,No,Yes,No,No,Yes,No,Yes,Yes
9629-NHXFW,Yes,No,No,No,No,No,No,No,No
1474-JUWSM,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
3530-CRZSB,Yes,No,No,No,No,No,No,No,No
8498-XXGWA,Yes,No,Yes,Yes,No,Yes,No,No,No
9617-INGJY,Yes,No,Yes,No,No,No,No,No,No
7234-KMNRQ,Yes,No,No,No,No,No,No,No,No
4683-WYDOU,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
6794-HKIAJ,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
3096-WPXBT,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
4299-OPXEJ,Yes,No,No,No,No,No,No,No,No
3272-VUHPV,Yes,No,Yes,No,Yes,No,Yes,No,No
4176-FXYBO,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
0326-VDYXE,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
0436-TWFFZ,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2669-OIDSD,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
9576-SYUHJ,Yes,Yes,Yes,Yes,No,No,No,Yes,No
0410-IPFTY,Yes,No,Yes,No,Yes,No,No,No,Yes
1293-HHSHJ,Yes,No,No,No,No,No,No,No,No
2828-SLQPF,Yes,No,Yes,No,No,No,No,No,No
4465-VDKIQ,Yes,No,Yes,No,Yes,Yes,No,No,No
5968-VXZLG,Yes,No,Yes,No,No,No,No,No,No
8295-KMENE,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
9821-BESNZ,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
3199-XGZCY,Yes,Yes,Yes,No,No,No,No,No,No
3785-KTYSH,Yes,Yes,No,No,No,No,No,No,No
4063-EIKNQ,Yes,No,No,No,No,No,No,No,No
2550-AEVRU,Yes,No,Yes,Yes,Yes,No,No,No,No
1053-MXTTK,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
0853-TWRVK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
8200-LGKSR,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
6897-RWMUB,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
4452-QIIEB,Yes,No,Yes,No,No,No,No,No,No
7820-ZYGNY,Yes,Yes,Yes,No,Yes,No,No,No,Yes
8980-WQFWL,Yes,No,Yes,No,No,Yes,No,No,Yes
4634-JLRJT,Yes,No,No,No,No,No,No,No,No
8734-FNWVH,Yes,Yes,Yes,No,No,No,No,No,Yes
3038-PQIUY,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
9313-CDOGY,Yes,No,No,No,No,No,No,No,No
8148-BPLZQ,Yes,No,Yes,No,Yes,No,No,No,No
3569-JFODW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
0396-UKGAI,Yes,No,Yes,No,Yes,No,Yes,No,No
5186-EJEGL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
1991-VOPLL,Yes,No,No,No,No,No,No,No,No
0174-QRVVY,Yes,Yes,No,No,No,No,No,No,No
8751-EDEKA,Yes,No,Yes,No,Yes,Yes,No,No,Yes
8450-LUGUK,Yes,Yes,No,No,No,No,No,No,No
3604-WLABM,Yes,No,Yes,No,No,Yes,Yes,No,No
1142-IHLOO,Yes,No,Yes,No,No,No,No,Yes,Yes
6257-RJOHI,Yes,No,Yes,No,No,No,Yes,No,No
1545-JFUML,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2587-EKXTS,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
6656-JWRQX,No,No,Yes,No,No,No,Yes,No,No
7688-AWMDX,Yes,No,Yes,Yes,No,No,Yes,No,No
5312-UXESG,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
1137-DGOWI,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
3812-LRZIR,Yes,Yes,No,No,No,No,No,No,No
9220-CXRSC,Yes,Yes,Yes,Yes,No,No,Yes,No,No
9537-JALFH,Yes,No,No,No,No,No,No,No,No
6698-OXETB,Yes,No,No,No,No,No,No,No,No
2103-ZRXFN,Yes,Yes,Yes,No,No,No,No,No,No
4877-TSOFF,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
8468-EHYJA,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1097-FSPVW,Yes,No,Yes,Yes,No,Yes,No,No,No
8328-SKJNO,No,No,Yes,Yes,Yes,No,Yes,No,No
6352-GIGGQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3635-QQRQD,Yes,No,No,No,No,No,No,No,No
0191-EQUUH,No,No,Yes,Yes,No,No,Yes,No,No
3489-HHPFY,Yes,Yes,Yes,No,No,No,No,Yes,No
9822-WMWVG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
1816-FLZDK,No,No,Yes,No,No,No,Yes,No,No
7096-UCLNH,Yes,No,No,No,No,No,No,No,No
6674-KVJHG,Yes,Yes,No,No,No,No,No,No,No
2129-ALKBS,Yes,Yes,No,No,No,No,No,No,No
4742-TXUEX,Yes,No,No,No,No,No,No,No,No
8873-TMKGR,Yes,No,No,No,No,No,No,No,No
1469-LBJQJ,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2800-QQUSO,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
7698-YFGEZ,Yes,No,No,No,No,No,No,No,No
9602-WCXPI,Yes,No,No,No,No,No,No,No,No
3620-MWJNE,Yes,No,Yes,Yes,No,No,Yes,No,No
6174-NRBTZ,No,No,Yes,Yes,No,No,No,No,No
6137-NICCO,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
7714-YXSMB,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
1767-TGTKO,Yes,No,Yes,No,No,No,No,No,No
7128-GGCNO,Yes,Yes,Yes,No,No,No,No,No,No
0237-YFUTL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
6710-HSJRD,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1732-FEKLD,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
9862-KJTYK,No,No,Yes,No,No,No,No,No,No
0479-HMSWA,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
5854-KSRBJ,Yes,Yes,No,No,No,No,No,No,No
0365-BZUWY,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1099-BTKWT,No,No,Yes,Yes,No,Yes,No,Yes,Yes
4570-QHXHL,Yes,No,Yes,No,No,No,No,No,No
4090-KPJIP,Yes,Yes,Yes,No,No,No,No,No,No
8590-OHDIW,Yes,No,No,No,No,No,No,No,No
2332-TODQS,Yes,Yes,No,No,No,No,No,No,No
5999-LCXAO,No,No,Yes,Yes,No,No,No,No,No
4803-LBYPN,Yes,No,No,No,No,No,No,No,No
2139-FQHLM,Yes,No,Yes,No,No,Yes,Yes,Yes,No
5600-KTXFM,Yes,No,Yes,No,No,No,No,No,No
7964-YESJC,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
9938-ZREHM,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
8849-PRIQJ,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
5396-IZEPB,Yes,No,No,No,No,No,No,No,No
5712-VBOXD,Yes,No,No,No,No,No,No,No,No
1559-DTODC,No,No,Yes,No,No,No,No,No,No
4495-LHSSK,Yes,Yes,Yes,Yes,No,No,No,No,No
8788-DOXSU,Yes,No,Yes,No,No,Yes,No,No,Yes
7404-JLKQG,Yes,No,Yes,No,No,Yes,No,Yes,No
2632-IVXVF,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
8915-NNTRC,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
5914-GXMDA,Yes,No,No,No,No,No,No,No,No
5382-TEMLV,Yes,No,Yes,Yes,No,No,No,No,No
3441-CGZJH,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
6986-IXNDM,Yes,No,Yes,No,No,No,No,Yes,Yes
7446-KQISO,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
0582-AVCLN,Yes,No,No,No,No,No,No,No,No
1073-XXCZD,Yes,Yes,No,No,No,No,No,No,No
9667-TKTVZ,Yes,Yes,Yes,No,No,No,Yes,No,No
2969-WGHQO,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
5196-WPYOW,Yes,No,Yes,Yes,Yes,No,Yes,No,No
2126-GSEGL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
4676-WLUHT,No,No,Yes,Yes,Yes,No,No,No,Yes
7980-MHFLQ,Yes,Yes,No,No,No,No,No,No,No
